fire_id,sev_img_present,state,agency,unit_id,fire_name,inc_num,cause,comments,report_ac,gis_acres,c_method,objective,fire_num,area_ha,FID,ypmc_pixel_count,alarm_year,alarm_month,alarm_day,cont_year,cont_month,cont_day,alarm_date,cont_date,burn_duration,fire_area_m2,fire_area_m2_exclude_unchanged,prop_ypmc,prefire_ndvi,nbhd_sd_ndvi_1,prefire_fm100,prefire_vpd,prefire_erc,earlyfire_vs,earlyfire_hdw,elevation,prop_unchanged,prop_low,prop_mod,prop_high,max_patch_m2_unchanged,max_patch_m2_low,max_patch_m2_mod,max_patch_m2_high,sdc,june2008fire,survived_ia,comparison_cat,dowy,simultaneous_fires
0000a743d35892e04176,1,CA,NPS,KNP,BUCKEYE,00000000,3,NA,3075,3090.18188476562,8,suppression,00000140,1250.55225778325,0,4824,1988,10,16,1988,10,23,1988-10-16,1988-10-23,7,12807900,9698400,0.2791089874218256,0.6082071426060353,0.044901281909946585,8.767048440975714,1.063252234138932,72.30700516970475,1.98867894127032,3.3314468268223654,1542.1848078139274,0.24277984681329493,0.18480781392734172,0.31860023891504463,0.2538121003443187,555300,149400,1683e3,1551600,0.008929675178303675,no,1,survived_ia,16,16
00007fc5de5369f4ae8a,1,CA,USF,ENF,NA,00000000,5,NA,30,29.2222747802734,8,suppression,00000160,11.8258347687604,0,167,1988,12,6,1988,12,15,1988-12-06,1988-12-15,9,134100,25200,1,0.4085911635384464,0.08480094136957755,9.398515701293947,0.820413887500763,29.844240188598633,7.125196933746339,3.748947858810425,1668.6241610738257,0.8120805369127517,0.16778523489932887,0.020134228187919462,0,108900,5400,900,0,NA,no,1,survived_ia,67,1
0000d1eb8c183cbc75f3,1,CA,USF,STF,MIDDLE FORK,NA,5,20090305,180,97.2948303222656,6,suppression,00000152,39.3738202532516,0,445,1988,12,10,1988,12,17,1988-12-10,1988-12-17,7,433800,28800,0.8091286307053942,0.6763271098314975,0.03128981112630041,10.31581974029541,0.7143311500549316,37.458187103271484,2.1196413040161133,2.2133989334106445,1389.831950207469,0.9336099585062241,0.06639004149377593,0,0,404100,4500,0,0,NA,no,1,survived_ia,71,2
0000065b77262b09ab5c,1,CA,USF,ENF,BEAR,00000000,5,NA,1010,582.428161621094,8,suppression,00000156,235.700323929101,0,3105,1988,12,14,1988,12,19,1988-12-14,1988-12-19,5,2759400,943200,0.9282452707110241,0.6075862891539513,0.058624908941344096,10.355945676740134,0.9811097493338102,36.23335411435082,2.2173549762288496,0.9049456200021121,1331.2609262883236,0.6581865622961514,0.24624918460534898,0.09425962165688193,0.001304631441617743,347400,24300,54e3,1800,0.06628524048714783,no,1,survived_ia,75,3
000036fad113a5c09989,1,CA,USF,STF,JAWBONE,NA,5,20090305,40,30.0265407562256,6,suppression,00000150,12.1513095761475,0,172,1988,12,15,1988,12,15,1988-12-15,1988-12-15,0,147600,0,0.9939024390243902,0.473963898311301,0.04217811456949609,8.54927921295166,1.1515783071517944,47.753902435302734,1.7557934522628784,0.07166626304388046,1233.7682926829268,1,0,0,0,147600,0,0,0,NA,no,0,died_ia,76,6
0000df34f968453d3d4d,1,CA,USF,TNF,RELIEF,00000000,5,NA,20,33.9634017944336,NA,suppression,00000282,13.7445005300897,0,158,1988,12,15,1988,12,16,1988-12-15,1988-12-16,1,162900,48600,0.7845303867403315,0.6960469813636654,0.028682572412103906,9.253117561340332,0.9340037107467651,40.150352478027344,1.4717133045196533,0.4499052166938782,1099.4309392265193,0.7016574585635359,0.281767955801105,0.016574585635359115,0,91800,21600,1800,0,NA,no,0,died_ia,76,6
0000ad0edde95f7d4594,1,CA,USF,TNF,FOX,00000000,9,NA,36,19.1019554138184,NA,suppression,00000281,7.73028685261042,0,69,1988,12,15,1988,12,17,1988-12-15,1988-12-17,2,97200,27900,0.6296296296296297,0.6463856525995113,0.04956134539787416,9.210053443908691,0.8287438154220581,40.90048599243164,3.311626434326172,1.1104274988174438,1273.4166666666667,0.7129629629629629,0.1574074074074074,0.12962962962962962,0,64800,9900,12600,0,NA,no,1,survived_ia,76,6
0000b93ada58fcc7f37a,1,CA,USF,ENF,NA,00000000,5,NA,14,12.3882293701172,8,suppression,00000001,5.01333864356373,0,72,1989,4,11,1989,4,12,1989-04-11,1989-04-12,1,62100,0,1,0.6655219361401986,0.03441367996181699,10.025053977966309,1.5969880819320679,26.441984176635742,1.7713847160339355,2.145014762878418,824.2463768115942,1,0,0,0,62100,0,0,0,NA,no,0,died_ia,193,1
000046e606abfe330a2a,1,CA,USF,TNF,CHALK,00000000,9,NA,35,25.9269237518311,NA,suppression,00000020,10.4922536633096,0,141,1989,6,21,1989,6,23,1989-06-21,1989-06-23,2,134100,111600,0.8993288590604027,0.6647342097439222,0.05852966373723825,7.3619914054870605,1.4181580543518066,61.161521911621094,2.3102505207061768,3.8635733127593994,1508.5637583892617,0.16778523489932887,0.087248322147651,0.28187919463087246,0.46308724832214765,8100,1800,22500,61200,0.019136538250449184,no,1,survived_ia,264,1
000061874ae862e23319,1,CA,USF,TNF,DEVIL,00000000,1,NA,13,9.20531463623047,NA,suppression,00000024,3.72525873353097,0,54,1989,7,3,1989,7,6,1989-07-03,1989-07-06,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,1,survived_ia,276,1
00007196d06b4b2ba701,1,CA,CDF,LMU,EAGLE,00000724,1,NA,4400,4665.4404296875,8,suppression,00000057,1888.03669944047,0,10693,1989,7,7,1989,7,11,1989-07-07,1989-07-11,4,19013400,16061400,0.39605225788128373,0.45133659116621216,0.04870741181464836,7.001916638922085,1.9119097534470133,70.21501706430409,4.635124157834524,7.545822073651976,1526.430180819843,0.1552589226545489,0.0958061156868314,0.40135378206948785,0.34758117958913187,764100,79200,2849400,4209300,0.009508776893445219,no,1,survived_ia,280,1
0000ef83fb2a5f0e413c,1,CA,USF,PNF,RACK,00000000,9,NA,3250,1399.10473632812,8,suppression,00000020,566.197618165235,0,7233,1989,7,8,1989,7,12,1989-07-08,1989-07-12,4,5957100,4225500,0.879286901344614,0.46955338787286915,0.04355963943127955,6.492429341086989,1.9179595721814364,69.99880857881165,3.1736810489045943,4.503238612961816,1881.9111648285239,0.2906783502039583,0.1187490557486025,0.2707357606889258,0.3198368333585134,689400,69300,282600,698400,0.011080926544472422,no,1,survived_ia,281,2
0000ebf8674b411b7129,1,CA,USF,SNF,MAGOON,00000000,8,NA,30,30.4058876037598,8,suppression,00000066,12.3048259461133,0,84,1989,7,23,1989,7,23,1989-07-23,1989-07-23,0,141300,2700,0.49044585987261147,0.6208872622365406,0.04167008633090622,7.858917236328125,2.8813328742980957,70.874755859375,1.633840799331665,4.522193908691406,1049.5414012738854,0.9808917197452229,0.006369426751592357,0.012738853503184714,0,138600,900,1800,0,NA,no,0,died_ia,296,1
000045c712ce4cd1c591,1,CA,USF,SNF,POWDERHOUSE,00000000,7,NA,11680,11800.009765625,8,suppression,00000074,4775.29439816242,0,5065,1989,7,28,1989,8,3,1989-07-28,1989-08-03,6,48442500,38487600,0.0762842545285648,0.4398588456702797,0.038743674506040104,6.571704194245646,2.9793804794724355,79.94728446241098,2.900617606990901,6.680767427613666,730.2323641430562,0.20549930329772412,0.25863446353924757,0.3595355318160706,0.17633070134695775,2813400,99e4,5710500,3806100,0.013533277853530696,no,1,survived_ia,301,1
000016f6aaa649db0e9b,1,CA,USF,SNF,BALCH,00000000,7,NA,7550,8383.673828125,8,suppression,00000076,3392.75247449635,0,7758,1989,7,29,1989,8,9,1989-07-29,1989-08-09,11,34481700,29224800,0.16746274110615195,0.5370776138433927,0.052429972857252816,6.283010013667345,2.5822136965988545,81.34394089058553,2.6136118347996464,5.55475856578114,1093.456972829066,0.1524547803617571,0.1728134053715449,0.40578915772714225,0.2689426565395558,765e3,720900,4446e3,3535200,0.011195908534161686,no,1,survived_ia,302,2
00006e02d4cdb74eab7b,1,CA,USF,PNF,LAYMAN,00000000,9,NA,4945,4449.1357421875,8,suppression,00000100,1800.50131987944,0,21276,1989,9,6,1989,9,12,1989-09-06,1989-09-12,6,18365400,14682600,0.816769577575223,0.5678610159488569,0.05826470424869039,7.819402845071996,1.475726941035423,67.52851222134636,2.022689177261361,2.2373451642939637,1827.7742330687051,0.20052925610114672,0.1685288640595903,0.28256395177888854,0.3483779280603744,1363500,135900,809100,234e4,0.009316635654657755,no,1,survived_ia,341,1
0000a22b65cdddffbf38,1,CA,USF,SNF,JACKPOT,00000000,9,NA,35,22.640796661377,8,suppression,00000260,9.16240539706522,0,128,1989,9,9,1989,9,11,1989-09-09,1989-09-11,2,107100,2700,1,0.7478107213973999,0.024072447862131755,6.554726600646973,1.3965277671813965,75.94440460205078,2.380460500717163,3.0863685607910156,1687.3529411764705,0.9747899159663865,0.025210084033613446,0,0,104400,900,0,0,NA,no,1,survived_ia,344,2
00000ce0aec33df0d7b2,1,CA,USF,PNF,NA,00000000,5,NA,12,53.999454498291,8,suppression,00000121,21.8528032003905,0,313,1989,11,9,1989,11,10,1989-11-09,1989-11-10,1,254700,5400,1,0.6139796431515326,0.07939871224861053,9.168927964389113,0.6939873619551372,43.334050316692654,3.458017958347873,2.9221663651955,1254.4134275618374,0.9787985865724381,0.0176678445229682,0.0035335689045936395,0,249300,1800,900,0,NA,no,0,died_ia,40,1
000030d3f53d24d90514,1,CA,USF,ENF,NA,00000000,5,NA,19.5,18.2804622650146,8,suppression,00000119,7.397840437967,0,88,1989,11,20,1989,11,20,1989-11-20,1989-11-20,0,92700,30600,0.8155339805825242,0.5670369663863506,0.09041813927368053,8.73861026763916,0.9658310413360596,55.58527374267578,1.467240333557129,1.6427395343780518,1765.3398058252426,0.6699029126213593,0.14563106796116504,0.18446601941747573,0,60300,5400,17100,0,NA,no,0,died_ia,51,1
00002df60b7e8e8b9b18,1,CA,USF,ENF,NA,00000000,5,NA,10,7.9837064743042,8,suppression,00000003,3.23089133096366,0,13,1990,4,30,1990,4,30,1990-04-30,1990-04-30,0,43200,16200,0.2708333333333333,0.6067102824648222,0.027802569636454184,12.444730758666992,0.7276615500450134,37.10853958129883,4.352514266967773,5.558167934417725,1416.5416666666667,0.625,0.1875,0.16666666666666666,0.020833333333333332,23400,3600,3600,900,0.0728092679373667,no,0,died_ia,212,1
0000b27492e91ff15ef5,1,CA,USF,PNF,GREENHORN,00000000,8,NA,480,496.788909912109,8,suppression,00000023,201.043341643141,0,2622,1990,6,29,1990,7,3,1990-06-29,1990-07-03,4,2126700,1512900,0.8988573846804909,0.6118888224313888,0.048435549659262736,7.059170429150633,1.3124839832255057,60.25441426500343,6.1881421016930425,6.772826141489798,1713.518831993229,0.28861616589081673,0.24925941599661447,0.19043588658484978,0.271688531527719,248400,98100,61200,536400,0.010520185150733588,no,1,survived_ia,272,1
000018497de1edf24671,1,CA,NPS,KNP,AVALANCHE,00000000,1,NA,2800,2787.00927734375,8,wfu,00000030,1127.8626383453,0,8431,1990,7,13,1990,10,29,1990-07-13,1990-10-29,108,11319300,8528400,0.5451220481831915,0.509026669460172,0.04494123437355322,8.25988905284063,1.1532186291039044,66.45213039647209,1.4694210749661267,1.6959421403591741,2398.931462192892,0.2465611831120299,0.24735628528265882,0.289417190108929,0.21666534149638228,931500,162e3,988200,795600,0.0146736916698859,no,NA,wfu,286,1
0000c1431dc6f07f1303,1,CA,USF,TOI,NA,00000000,6,NA,NA,327.987640380859,NA,suppression,00000094,132.731892077979,0,961,1990,7,30,1990,7,30,1990-07-30,1990-07-30,0,818100,345600,0.5357535753575358,0.471923381409826,0.04052947918813762,9.264442443847656,1.7746073007583616,59.41035079956055,2.916228771209717,4.599117755889893,2130.212321232123,0.5775577557755776,0.3487348734873487,0.0704070407040704,0.0033003300330033004,416700,99900,57600,2700,0.05237101256525933,no,0,died_ia,303,2
00002bc24f23929a320c,1,CA,USF,SNF,LILLY,00000000,4,NA,123,100.725364685059,8,suppression,00000121,40.7621078624178,0,128,1990,8,5,1990,8,15,1990-08-05,1990-08-15,10,452700,403200,0.21868787276341947,0.5898094196502068,0.06785403391453725,7.37255334854126,1.5277426242828371,68.1598587036133,2.2443859577178955,3.4851572513580322,1959.8508946322067,0.10934393638170974,0.08349900596421471,0.2544731610337972,0.5526838966202783,31500,6300,41400,234900,0.013628287826549575,no,1,survived_ia,309,3
0000f12ca1b81b514399,1,CA,USF,SQF,STORMY,00000000,1,NA,16100,22882.607421875,8,suppression,00000076,9260.26270535096,0,49815,1990,8,5,1990,8,31,1990-08-05,1990-08-31,26,53589600,49106700,0.5615175332527207,0.6233862703703942,0.04171247737269653,7.179094716976619,1.577952404150267,75.88508404869233,1.5346910459819412,3.0419634572644076,1938.6440951229342,0.08365242509740696,0.08299744726588741,0.22596735187424424,0.6073827757624614,569700,143100,1517400,30093300,0.003915447866204762,no,1,survived_ia,309,3
00004b54922bec183e2f,1,CA,USF,PNF,WALKER,00000000,1,NA,1100,1495.73388671875,8,suppression,00000079,605.302046983325,0,8529,1990,8,6,1990,8,8,1990-08-06,1990-08-08,2,6246e3,3801600,0.9684438040345821,0.6272425119252473,0.039078288677051896,6.658495656763786,1.9352553997671913,70.75892147097188,3.1914508783851643,5.993219645497435,1825.5180115273774,0.3913544668587896,0.10475504322766571,0.2710374639769452,0.23285302593659943,1949400,52200,925200,956700,0.009206854859584066,no,1,survived_ia,310,6
0000c2dcdf0f34f58331,1,CA,USF,PNF,NA,00000000,1,NA,15,19.9192600250244,8,suppression,00000094,8.06103833130328,0,17,1990,8,6,1990,8,8,1990-08-06,1990-08-08,2,99900,3600,0.1891891891891892,0.5610935483966861,0.06531268580573367,6.809297561645508,1.7893508672714233,73.52522277832031,2.955178737640381,5.125685214996339,2083.1801801801803,0.963963963963964,0.036036036036036036,0,0,96300,900,0,0,NA,no,1,survived_ia,310,6
0000207c5a210b307ba6,1,CA,USF,PNF,NA,00000000,1,NA,15,8.83809375762939,8,suppression,00000083,3.57664972530409,0,50,1990,8,6,1990,8,7,1990-08-06,1990-08-07,1,47700,11700,1,0.5858902599451677,0.040915888611156984,6.464446544647217,2.0982882976531982,75.934478759765625,3.449547052383423,6.878690719604493,1737.433962264151,0.7547169811320755,0.05660377358490566,0.16981132075471697,0.018867924528301886,36e3,1800,8100,900,0.0721201054485883,no,0,died_ia,310,6
00004b28ab557ad20496,1,CA,NPS,YNP,STEAMBOAT,00000069,1,NA,6102.40423751625,6102.4287109375,4,suppression,00000069,2469.56524784583,0,20459,1990,8,7,1990,8,20,1990-08-07,1990-08-20,13,25145100,16000200,0.5894985504134006,0.627249830190862,0.03787297295807004,7.6672039265289404,2.082100771190212,70.55141923425789,2.3378342256723856,4.136505918200037,1700.0522209098394,0.3636851712659723,0.23916389276638392,0.21303554171588102,0.18411539425176277,3423600,254700,1370700,2324700,0.007164214989191206,no,1,survived_ia,311,8
00009a5f2052a6b1d054,1,CA,USF,TNF,BUTTES,00000000,1,NA,482,240.220748901367,NA,suppression,00000090,97.2138880234062,0,4,1990,8,7,1990,8,13,1990-08-07,1990-08-13,6,1046700,711900,0.006878761822871883,0.5626117681455017,0.06038239961353901,6.141149044036865,2.378549337387085,80.15199279785156,2.326218605041504,5.129242897033691,1842.8142734307824,0.31986242476354254,0.058469475494411005,0.14531384350816853,0.4763542562338779,168300,6300,32400,435600,0.008757561729385011,no,1,survived_ia,311,8
000075aa385fbf6c84f0,1,CA,NPS,YNP,HOOVER,00000044,1,NA,76.0829117629185,76.0832138061523,8,wfu,00000044,30.7897852324634,0,280,1990,8,8,1990,11,6,1990-08-08,1990-11-06,90,345600,130500,0.6380208333333334,0.5024369611249616,0.04040621456078952,6.75847798337539,1.4648255494733653,77.34394435087839,2.671708224962155,2.6063281570871673,2427.375,0.6223958333333334,0.2890625,0.08854166666666667,0,159300,45900,10800,0,NA,no,NA,wfu,312,9
00004f2b3c3ec6eb3a51,1,CA,USF,TNF,EAGLE,00000000,1,NA,23,13.0348920822144,NA,suppression,00000101,5.27503357657407,0,75,1990,8,8,1990,8,13,1990-08-08,1990-08-13,5,68400,2700,1,0.5567935879685376,0.07745845909965665,6.90317962671581,2.0942399125350146,75.26035399185984,2.3395550752940926,4.09732038723795,1775.5263157894735,0.9605263157894737,0.02631578947368421,0.013157894736842105,0,65700,900,900,0,NA,no,1,survived_ia,312,9
0000dd8da1321ccf19d2,1,CA,NPS,KNP,COLONYPEA,00000000,1,NA,15,12.4563236236572,8,suppression,00000065,5.04089535753481,0,39,1990,8,9,1990,8,14,1990-08-09,1990-08-14,5,66600,1800,0.6621621621621622,0.7418214533780073,0.024791613447706445,7.498040676116944,2.218552589416504,76.004364013671875,2.5711004734039307,4.815364837646484,1839.8243243243246,0.972972972972973,0.02702702702702703,0,0,64800,900,0,0,NA,no,1,survived_ia,313,10
00001e76e6993c43897e,1,CA,NPS,KNP,STAG,00000000,1,NA,23,29.1405010223389,8,suppression,00000066,11.7927424813405,0,127,1990,8,9,1990,8,14,1990-08-09,1990-08-14,5,141300,65700,0.7643312101910829,0.5216884669984223,0.024873000451001773,7.988494873046875,1.553218126296997,71.83576965332031,1.7670289278030396,1.961580514907837,2044.5414012738854,0.535031847133758,0.20382165605095542,0.2611464968152866,0,72900,9e3,36900,0,NA,no,1,survived_ia,313,10
000013100e67e40ef3b8,1,CA,NPS,YNP,LAUREL LAKE 2,00000091,1,NA,828.797680230525,828.801025390625,4,suppression,00000091,335.403864102667,0,3707,1990,8,13,1990,8,20,1990-08-13,1990-08-20,7,3516300,1856700,0.7806501151778859,0.5179452364565864,0.04722595839499702,8.185782662248378,1.3150036708454906,71.40894692359693,3.0087478436073867,3.7149640607016146,2033.393908369593,0.4719733811108267,0.2746352700281546,0.23880214998720245,0.014589198873816227,1074600,142200,204300,7200,0.05566490276930529,no,1,survived_ia,317,11
0000251983f507778205,1,CA,USF,STF,PI,NA,1,20090305,10,12.4063014984131,6,suppression,00000128,5.02065199430191,0,2,1990,8,19,1990,8,29,1990-08-19,1990-08-29,10,68400,11700,0.05263157894736842,0.45422355634601497,0.04223702970500055,11.8972806930542,0.3848811984062195,55.11771011352539,2.346588134765625,1.0549765825271606,2509.6184210526317,0.8289473684210527,0.17105263157894737,0,0,56700,1800,0,0,NA,no,1,survived_ia,323,6
000063bbcb5a26cdea08,1,CA,USF,STF,ROUND,NA,2,20090305,75,20.6562194824219,8,suppression,00000133,8.35927532815745,0,119,1990,9,13,1990,9,14,1990-09-13,1990-09-14,1,99900,35100,1,0.3516223493728552,0.04736603274605833,5.826835400349386,2.208702259235554,78.01188487834759,2.4752167559958793,3.418351834958738,1341.4054054054054,0.6486486486486487,0.14414414414414414,0.1981981981981982,0.009009009009009009,64800,6300,14400,900,0.0715788578928705,no,0,died_ia,348,3
00006129877626e91b28,1,CA,USF,SQF,STEVE,00000000,9,NA,75,69.6227493286133,8,suppression,00000194,28.175326567176,0,388,1990,10,14,1990,10,17,1990-10-14,1990-10-17,3,319500,154800,1,0.478624892150852,0.03853879186101782,5.421645880417085,1.2991835688201476,76.79203682483082,4.016690776717494,4.22173351771395,2123.605633802817,0.5154929577464789,0.3183098591549296,0.16619718309859155,0,75600,47700,37800,0,NA,no,1,survived_ia,14,3
000087086176cbbf8cd7,1,CA,USF,PNF,WILDCAT,00000000,3,NA,15,25.2914505004883,8,suppression,00000203,10.2350865651637,0,146,1990,11,10,1990,11,12,1990-11-10,1990-11-12,2,125100,4500,1,0.7655297054661263,0.02611122638147941,7.986578941345215,0.8430379629135132,64.27953338623047,3.0985796451568604,4.383963584899902,1558.9424460431655,0.9640287769784173,0.02877697841726619,0.007194244604316547,0,120600,1800,900,0,NA,no,1,survived_ia,41,1
00005a2f1131ac8098bd,1,CA,USF,PNF,HARTMAN,00000000,5,NA,80,45.4962348937988,8,suppression,00000205,18.4116737737046,0,268,1990,11,13,1990,11,14,1990-11-13,1990-11-14,1,207900,14400,1,0.6649271799372388,0.051984707175782234,6.14546012878418,1.5003997087478638,71.71871185302734,3.114576816558838,1.6103980541229248,1534.7575757575758,0.9307359307359307,0.06926406926406926,0,0,193500,1800,0,0,NA,no,0,died_ia,44,1
00002ad40b57756a729f,1,CA,USF,SNF,FORGOTTEN,00000000,5,NA,12,6.87862253189087,8,suppression,00000306,2.78367983699351,0,3,1990,12,9,1990,12,10,1990-12-09,1990-12-10,1,37800,0,0.14285714285714285,0.4748167565890721,0.06830213183448428,5.5295186042785645,1.0139622688293457,73.32954406738281,2.8195972442626953,1.1934973001480103,2018.952380952381,1,0,0,0,37800,0,0,0,NA,no,0,died_ia,70,1
00004f87994d58ba875f,1,CA,NPS,KNP,SPHINX,00000000,1,NA,180,143.050094604492,8,wfu,00000023,57.8903199847584,0,260,1991,7,29,1991,11,6,1991-07-29,1991-11-06,100,636300,114300,0.31683168316831684,0.4306655995958765,0.049887627068132455,7.6833882331848145,1.1158246994018555,66.08551788330078,1.3148193359375,0.8830389380455017,2702.940594059406,0.8203677510608204,0.12164073550212164,0.056577086280056574,0.0014144271570014145,516600,11700,24300,900,0.07289744083509796,no,NA,wfu,302,1
0000fc2c3f5d1fd413a1,1,CA,NPS,KNP,KERN,00000000,4,NA,25,26.6984233856201,8,suppression,00000047,10.8044687681591,0,59,1991,8,23,1991,9,8,1991-08-23,1991-09-08,16,134100,71100,0.3624161073825503,0.3570584604804148,0.048547217797412966,8.766521453857422,1.1485477685928345,66.38684844970703,4.24990177154541,3.9030420780181885,2361.510067114094,0.4697986577181208,0.24161073825503357,0.2684563758389262,0.020134228187919462,62100,10800,22500,2700,0.054578694218524924,no,1,survived_ia,327,2
0000f8c69aa8aa20d86c,1,CA,USF,STF,EIGHT,NA,2,20090305,25,17.9200477600098,6,suppression,00000061,7.25198619844518,0,103,1991,9,4,1991,9,5,1991-09-04,1991-09-05,1,9e4,0,1,0.5002615043520927,0.06391396348364652,7.906136512756348,2.18493914604187,73.10172271728516,2.530892848968506,3.8559818267822266,1098.95,1,0,0,0,9e4,0,0,0,NA,no,0,died_ia,339,3
000058a8c2f5f5b49391,1,CA,NPS,YNP,FROG,00000095,1,NA,1730.93950334089,1730.94641113281,4,suppression,00000095,700.489165291825,0,8595,1991,9,6,1991,9,21,1991-09-06,1991-09-21,15,7266600,5732100,0.8628932375526381,0.4873401321598082,0.055181251082348816,6.754660110648446,1.6758831330003614,78.03562976949605,3.11805979828153,3.5679645914236513,1827.7199653207829,0.2111716621253406,0.3656180331929651,0.4053752786722814,0.01783502600941293,210600,422100,932400,17100,0.045961232059792266,no,1,survived_ia,341,4
00003f45606e843ce438,1,CA,NPS,YNP,FROG CREEK,00000081,1,NA,1312.21337429132,1312.21862792969,4,wfu,00000081,531.036031756466,0,5160,1991,9,6,1991,9,21,1991-09-06,1991-09-21,15,5495400,4723200,0.687356698329512,0.5650479525396015,0.040155129463561645,6.715869366126961,1.728041895951672,78.25033895078347,3.169393632672007,3.711569413059546,1959.4721585325908,0.14051752374713397,0.43006878480183425,0.39977071732721914,0.029642974123812643,207e3,790200,654300,83700,0.024911339531818105,no,NA,wfu,341,4
0000dc0e81978788182c,1,CA,NPS,YNP,ILL,00000097,1,NA,3102.11450881667,3102.126953125,8,suppression,00000097,1255.38622343006,0,10359,1991,9,7,1991,9,24,1991-09-07,1991-09-24,17,12976200,10017e3,0.5928700235816341,0.4875824068882112,0.056795001941137374,7.136607238531675,1.4562354619798357,70.21032325172081,2.807261626372177,2.860454625206295,2160.339852961576,0.2280482729920932,0.18899986128450547,0.3312526009155223,0.251699264807879,576900,294300,1353600,1954800,0.011510403544496372,no,1,survived_ia,342,7
0000e4c42226a0d51281,1,CA,NPS,YNP,ILL,00000086,1,NA,440.276887209727,440.278656005859,8,wfu,00000086,178.174448755253,0,2259,1991,9,7,1991,9,24,1991-09-07,1991-09-24,17,189e4,1694700,0.8947619047619048,0.5330757492071106,0.06315035613386759,7.122984409332275,1.4692307710647583,75.18364715576172,2.7494957447052,2.829511880874634,2046.104761904762,0.10333333333333333,0.28095238095238095,0.48952380952380953,0.1261904761904762,32400,162900,665100,83700,0.025569792471943374,no,NA,wfu,342,7
0000db03b08e1346c4bb,1,CA,NPS,YNP,CLIFF,00000087,1,NA,49.9745915408787,49.9747924804688,8,wfu,00000087,20.2240806833652,0,225,1991,9,7,1991,9,17,1991-09-07,1991-09-17,10,227700,20700,0.782608695652174,0.33822778191255487,0.07041921546101099,7.122984409332275,1.4692307710647583,75.18364715576172,2.7494957447051998,2.829511880874634,2369.387351778656,0.9090909090909091,0.09090909090909091,0,0,207e3,4500,0,0,NA,no,NA,wfu,342,7
0000f4866dc732f8f74f,1,CA,NPS,KNP,SILLIMANCR,00000063,1,NA,13,62.9795227050781,8,wfu,00000063,25.4869079582229,0,160,1991,9,12,1991,12,6,1991-09-12,1991-12-06,85,290700,9e3,0.42105263157894735,0.5008506207458744,0.06917216993245547,14.962984085083008,0.479763388633728,44.858848571777344,2.1955807209014893,1.338300108909607,2661.1238390092876,0.9690402476780186,0.030959752321981424,0,0,281700,2700,0,0,NA,no,NA,wfu,347,7
00001d0cb42d511e0331,1,CA,NPS,KNP,DEER CREE,00000000,1,NA,720,764.575256347656,8,wfu,00000081,309.412630079252,0,3696,1991,9,26,1991,12,6,1991-09-26,1991-12-06,71,3244500,936900,0.8510402219140083,0.6506672948784867,0.03167663914785719,7.684480833511247,1.388578412569181,70.31323279858296,1.5823247363597113,1.4279496763681736,2150.8868238557557,0.7112343966712898,0.22718446601941747,0.05436893203883495,0.007212205270457697,2245500,51300,27900,17100,0.03585990417450496,no,NA,wfu,361,3
00004f1921cf6003d8bb,1,CA,USF,SQF,PEPPERMINT,00000000,1,NA,13,6.28223276138306,8,suppression,00000005,2.54232936015357,0,22,1992,5,4,1992,5,5,1992-05-04,1992-05-05,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,died_ia,217,1
000074fa8679f8a2fb57,1,CA,NPS,KNP,ELLIS MDW,00000000,1,NA,123,56.5039367675781,8,wfu,00000017,22.8663312004621,0,217,1992,6,2,1992,9,20,1992-06-02,1992-09-20,110,241200,39600,0.7201492537313433,0.436984742199307,0.02909008171687375,10.26489906880393,0.8323238267382579,56.80143841700767,2.2560228180529465,2.164030661333853,2516.242537313433,0.835820895522388,0.15298507462686567,0.011194029850746268,0,200700,4500,900,0,NA,no,NA,wfu,246,1
00002610abba122e7a1c,1,CA,NPS,YNP,DOME,00000061,1,NA,247.303949566566,247.304946899414,4,suppression,00000061,100.080758443949,0,886,1992,6,21,1992,6,27,1992-06-21,1992-06-27,6,1087200,768600,0.6266556291390728,0.43973146388862305,0.05160142407777244,11.078129256797942,0.8449862453321747,55.061352331906754,2.4909896771639386,2.2657815257445075,1990.3220198675497,0.29304635761589404,0.1498344370860927,0.3973509933774834,0.1597682119205298,119700,17100,384300,68400,0.022676370085261625,no,1,survived_ia,265,2
0000ab95528d663c3ed5,1,CA,USF,TOI,NA,00000000,9,NA,NA,18.6859130859375,NA,suppression,00000063,7.56192080044425,0,45,1992,7,4,1992,7,4,1992-07-04,1992-07-04,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no,0,died_ia,278,2
000055dff0a8f65745f9,1,CA,NPS,KNP,CHAGOOPA,00000000,1,NA,562,592.033630371094,8,wfu,00000041,239.587520978366,0,1973,1992,7,15,1992,9,20,1992-07-15,1992-09-20,67,2597400,1555200,0.5786555786555787,0.3440651888968791,0.04343034232768462,17.79578694286069,0.33048455426450085,24.89531265227066,2.34893384495297,2.384573993464765,2697.147262647263,0.40124740124740127,0.253984753984754,0.3052668052668053,0.0395010395010395,207900,205200,283500,27900,0.03658506628605149,no,NA,wfu,289,2
