fire_id,sev_cat,n_patches,max_patch_area_m2,sev_cat_area_m2,sev_cat_prop,sev_cat_prop_exclude_unchanged,ypmc_direct_pixel_count,prefire_ndvi,nbhd_sd_ndvi_1,prefire_fm100,prefire_vpd,prefire_erc,earlyfire_vs,earlyfire_hdw,elevation,sev_img_present,state,agency,unit_id,fire_name,inc_num,cause,comments,report_ac,gis_acres,c_method,objective,fire_num,area_ha,FID,ypmc_pixel_count,alarm_year,alarm_month,alarm_day,cont_year,cont_month,cont_day,burn_duration,sdc
0000e2ee57862ce24203,3,71,825300,1257300,0.2092883895131086,0.26318764129615674,241,0.6068929540701398,0.024598141572502848,6.764146738932998,2.842071864633963,78.89811612062994,2.6471550746226873,8.189524531791102,905.0730136005726,1,CA,CDF,TCU,CREEK,00004256,3,20090305,963,1434.06420898438,8,suppression,00000678,580.345205158326,0,2674,1994,8,9,1994,8,12,3,0.012976357524898065
0000d9a1ee0c80a8621d,3,62,133200,402300,0.0882875765356508,0.11376940697378468,31,0.4931394997525802,0.03193855084378847,7.384147042396084,1.6884680882396315,76.64137836430697,4.674062658476349,8.515207693880836,1987.0492170022371,1,CA,USF,TNF,HIRSCHDALE,00000000,2,NA,1300,1068.90368652344,8,suppression,00000039,432.569975928629,0,1262,1994,8,11,1994,8,22,11,0.02786978030763718
00009da77393aec363e9,3,4,11700,22500,0.13157894736842105,0.24271844660194175,0,0.47940311074256897,0.10008493527770042,7.305443286895752,1.252029299736023,76.66954040527344,2.9094109535217285,4.480555534362793,2399.64,1,CA,USF,STF,HUCKLEBERRY,NA,4,20090305,20,34.9465789794922,8,suppression,00000053,14.1423786542623,0,29,1994,8,14,1994,8,21,7,0.03587118954251931
00000fa62b21ef5b8b8b,3,1162,38372400,77426100,0.402831041248168,0.5099646701759378,65084,0.5266557686385688,0.03938155899431742,6.230351375022278,2.0032539906680413,82.62524313468256,3.98539049274901,7.445810531860136,1989.8901184484303,1,CA,USF,TNF,COTTONWOOD,00000000,7,NA,46800,48056.46875,8,suppression,00000042,19447.7632885616,0,181361,1994,8,16,1994,8,31,15,0.007410868479028749
00001de64c7d7ad66f10,3,4,171e3,175500,0.3207236842105263,0.5735294117647058,3,0.6150758692851434,0.06363687172341041,5.262777328491211,3.1813693046569824,86.517669677734375,2.446267604827881,4.692665100097656,1197.179487179487,1,CA,USF,STF,BROKEN,NA,2,20090305,120,119.73949432373,8,suppression,00000055,48.4568542569354,0,252,1994,8,18,1994,8,20,2,0.011971742550736261
00009837ee0426059d21,3,243,1815300,6009300,0.2561279680846983,0.3435024179442329,2395,0.599562243776477,0.041759133538527234,6.846851483136929,1.5128269807939243,83.25774389600903,2.6718914157101294,4.784426722570114,1729.429534221956,1,CA,USF,SNF,BIG CREEK,00000000,9,NA,5250,5702.84716796875,8,suppression,00000099,2307.86037392191,0,14870,1994,8,24,1994,9,2,9,0.010166646006247755
0000b26010e43dc9d215,3,1,87300,87300,0.45539906103286387,0.6928571428571428,7,0.6702851579361355,0.029112247010865778,7.923753261566162,1.3114981651306152,62.03419876098633,2.7722532749176025,1.8839648962020874,1360.1134020618556,1,CA,USF,TNF,WALL,00000000,4,NA,53,40.103832244873,8,suppression,00000087,16.2294455426322,0,109,1994,10,25,1994,10,27,2,0.01286857699398056
0000575ebc2284bd8042,3,10,2700,11700,0.004563004563004563,0.005999077065066913,0,0.5692775616279016,0.06856429978058888,7.4553141593933105,1.3632227182388306,65.56513977050781,2.175950288772583,2.275184392929077,2402.6153846153848,1,CA,NPS,YNP,SOUTH TURNER,00000024,1,NA,609.688052763579,609.690490722656,8,wfu,00000024,246.732987910857,0,380,1995,7,18,1995,12,11,146,0.0662294747329194
00005f69dd9ba900682d,3,57,580500,1209600,0.15058823529411763,0.1785097622526232,0,0.4452662394337711,0.04214466345660012,5.515583775582767,3.1506446434983184,85.02679219132378,3.8211653365620544,10.681217417120934,1767.283482142857,1,CA,CCO,KRN,LOPEZ,00000000,1,NA,NA,1923.81896972656,NA,suppression,00000000,778.541939836473,0,26,1995,7,30,NA,NA,NA,NA,0.014729067678742854
000012e6ea1bfd199d43,3,1,2700,2700,0.024390243902439025,0.03488372093023256,2,0.6661395033200582,0.07280513768394788,6.500618934631348,1.6796531677246094,75.8984375,3.7189531326293945,5.148477077484131,1509.6666666666667,1,CA,NPS,KNP,MOTORNATU,00000000,18,NA,31.7,20.6883335113525,8,suppression,00000035,8.37227131906048,0,51,1995,8,8,1995,8,9,1,0.05594612797804754
0000c62eadbdd1fae8ec,3,12,666e3,736200,0.27785326086956524,0.32370399683419077,106,0.7744702199123308,0.02415656305059408,7.442242825818237,1.7727974817921888,72.80072389896458,2.1230354769597137,4.3148733578567695,1212.80195599022,1,CA,USF,TNF,HELESTER,00000000,2,NA,624,627.376159667969,NA,suppression,00000022,253.890115902606,0,1400,1995,8,11,1995,8,16,5,0.008710302099437085
00006f4a3a99f95f07c5,3,34,513e3,787500,0.16518784217481594,0.205158264947245,10,0.39302307169778006,0.030982254488127574,6.551865600585938,1.981499132156372,76.60352728271485,2.56274570274353,6.472359771728516,1521.776,1,CA,CCO,KRN,KELLER,00000000,14,NA,NA,1140.42309570312,NA,suppression,00000000,461.512857056707,0,14,1995,8,29,NA,NA,NA,NA,0.012351973207478497
0000202bf19c8a93b7ec,3,7,21600,30600,0.03497942386831276,0.04533333333333334,0,0.48206466962309447,0.03912436085588792,8.05144837323357,1.0614889299168306,70.56900787353516,3.512280211729162,3.481466153088738,2756.9117647058824,1,CA,NPS,YNP,CONNESS,00000072,1,NA,197.936980208238,197.937774658203,8,wfu,00000072,80.1025752504022,0,645,1995,9,13,1995,12,11,89,0.030055597022085177
0000c04078092e70c0f0,3,4,207900,216e3,0.46065259117082535,0.498960498960499,194,0.7218935700754324,0.051563109558386104,15.474754333496094,0.550177812576294,47.04473114013672,1.7309842109680176,1.1118131875991821,1665.3916666666667,1,CA,USF,ENF,MILL,00000000,5,NA,104,103.510749816895,8,suppression,00000049,41.889314507198,0,497,1995,11,4,1995,11,5,1,0.012921832216640033
00001d569e691bea1639,3,57,72900,378900,0.0549321503131524,0.08790979327625809,41,0.6166252228398221,0.02936205964960211,8.922937789608916,0.925360399300582,74.05975173261557,2.04351059501358,2.341797759017582,1466.646080760095,1,CA,NPS,KNP,CASTLE WF,00000000,18,NA,1600,1646.56701660156,8,suppression,00000079,666.342024357307,0,6092,1995,11,9,1995,12,11,32,0.03135345702974373
000087282a8e4a72a219,3,7,99e3,133200,0.27106227106227104,0.354916067146283,53,0.6545303308883229,0.06001846306025982,8.746059340399665,1.0438672698832847,70.85953032003867,2.563657567307756,2.501910167771417,2327.7364864864867,1,CA,USF,SQF,NOBE,00000000,5,NA,94,109.207061767578,8,suppression,00000092,44.1945314284901,0,363,1995,11,19,1995,11,21,2,0.01681078539741515
0000891ac44b365ab1ba,3,1,97200,97200,0.3016759776536313,0.35294117647058826,14,0.6775521194493329,0.028488136120830423,8.236050217239946,1.2834324262760304,59.96075100368924,4.317707520944101,3.1955835466031677,1405.8055555555557,1,CA,USF,TNF,HUNGRY,00000000,9,NA,45,70.1966018676758,NA,suppression,00000007,28.40755806553,0,246,1996,6,21,1996,6,24,3,0.012145237128818386
0000d5545cc072f53b04,3,16,73800,145800,0.23929098966026588,0.2988929889298893,2,0.5282586307069401,0.061685043237643476,8.179168183126567,0.756015177126284,65.33499352725936,3.493153339550819,1.5234761694331227,2228.9938271604938,1,NV,USF,TOI,NA,00000000,8,NA,NA,3802.15258789062,NA,suppression,00000013,1538.6765797237,0,63,1996,6,23,NA,NA,NA,NA,0.018630988397947672
00002c38b5f3a6a7d8a2,3,9,9e3,20700,0.003337686837904513,0.005293440736478711,4,0.5358654169932656,0.037942411297041435,10.216429088426674,0.5159183714700781,46.52986227947733,2.149949161902718,2.043645418208578,2418.6521739130435,1,CA,NPS,KNP,DORST,00000000,1,NA,1400,1459.859375,8,wfu,00000033,590.784118060574,0,6532,1996,6,27,1996,11,18,144,0.04530381235293603
0000ff19d6a0864903c2,3,3,2700,4500,0.014450867052023121,0.02358490566037736,3,0.6315493702888488,0.08540776371955872,8.304038047790527,1.1055786609649658,62.17544174194336,1.4520949125289917,1.494050145149231,2438.6,1,CA,NPS,KNP,CASTLE,00000000,1,NA,57,58.9649848937988,8,wfu,00000051,23.8622825890611,0,93,1996,7,11,1996,11,5,117,0.06216297747662083
0000d1701edc69b830df,3,56,109800,871200,0.053421633554083886,0.06397039386730108,648,0.49975332328356986,0.04751929514060058,7.400208157448729,2.318243486575844,66.03493144295432,3.255528346073529,6.110826486890966,1738.6673553719008,1,CA,USF,PNF,MADDALENA,00000000,2,NA,4660,3975.42822265625,8,suppression,00000086,1608.7987322528,0,5180,1996,7,25,1996,7,30,5,0.02110359829235013
0000436388ec3adf5d72,3,73,162e3,913500,0.08185483870967741,0.10066448477635624,323,0.6925477406661499,0.0219861425367629,5.990227535322969,2.227398532717099,79.0788737931275,1.6705930208337718,2.8338896467180676,1746.7467980295567,1,CA,NPS,KNP,CASTLE CO,00000000,1,NA,1460,2692.6015625,8,suppression,00000072,1089.65721571866,0,12306,1996,7,26,1996,11,5,102,0.018817374677982102
0000cebe6cbfa0b86b19,3,2,900,1800,0.0016638935108153079,0.003976143141153081,2,0.5958651006221771,0.06138512305915356,6.4116716384887695,1.520350456237793,75.9496078491211,2.0748441219329834,2.2741570472717285,2531.5,1,CA,NPS,YNP,ADAM,00000094,1,NA,248.335049491639,248.336044311523,8,wfu,00000094,100.498032846533,0,510,1996,7,27,NA,NA,NA,NA,0.07872069081410013
0000d1ac8ea0007eefa1,3,7,460800,467100,0.3606671299513551,0.4317803660565724,0,0.5472795200715405,0.04192666804888115,5.555210590362549,3.0219357013702393,84.98193359375,2.0763027667999268,5.441562652587891,972.2639691714836,1,CA,NPS,KNP,HOSPITAL,00000000,4,NA,295,295.156555175781,8,suppression,00000075,119.445626103522,0,25,1996,7,28,1996,8,10,13,0.010260660449167033
00007584f795e509cee5,3,82,76500,454500,0.0316495362246177,0.05089186737881689,76,0.5035358979560361,0.04644912271253248,7.722072578656792,1.3017725479484785,73.03649127318127,2.337464434085506,2.3820446873655414,2695.9148514851486,1,CA,NPS,KNP,BIG ARROY,00000000,1,NA,3500,3496.58325195312,8,wfu,00000082,1415.01703903272,0,7613,1996,8,2,1996,11,5,95,0.030491262187473306
000088af198ea26fafc6,3,32,2279700,2699100,0.5605607476635514,0.5755133371713682,2882,0.6591265957011267,0.04363852628795837,6.981314620163966,2.0244739761587858,75.05995457297207,2.664115162045211,6.251799733847847,1523.374791597199,1,CA,USF,PNF,COOKS,00000000,2,NA,1138,1138.03942871094,8,suppression,00000093,460.54819553532,0,6445,1996,8,9,1996,8,15,6,0.006266662123504808
00008be944b9fe6b4c0f,3,16,59400,93600,0.026797217212058747,0.045335658238884045,6,0.5720020879346591,0.044443240586238414,7.483653545379639,1.536859154701233,73.77474212646484,2.332491397857666,3.8956573009490967,2231.826923076923,1,CA,NPS,YNP,KENDRICK,00000118,1,NA,821.156170899958,821.159484863281,8,wfu,00000118,332.311441554369,0,2466,1996,8,10,NA,NA,NA,NA,0.026632058290716465
0000d099724e86dea19e,3,188,324e3,1612800,0.1466928618205632,0.1637576532943434,538,0.6228468747244084,0.06220945008733127,7.747393137908408,2.586958282094981,68.01893117598125,2.9576172172757134,6.820359966318522,1049.036830357143,1,CA,CDF,TCU,LIGHTNING #14,00004536,1,NA,NA,2647.30249023438,NA,suppression,00000682,1071.3252599007,0,3691,1996,8,12,NA,NA,NA,NA,0.024252290683378034
00009476f7928dada545,3,5,25200,45900,0.028380634390651086,0.05561613958560523,0,0.6350142640226027,0.07260091938808852,8.01639206269208,2.646989387624404,67.22255886302275,2.627037665423225,6.070707769954906,1086.078431372549,1,CA,CDF,TCU,MANUAL,00004539,1,NA,0,377.651947021484,8,suppression,00000685,152.83031594553,0,214,1996,8,12,NA,NA,NA,NA,0.03773644507549926
0000923e2c0432688c5e,3,1,20700,20700,0.10697674418604651,0.3194444444444444,1,0.6041914211667102,0.07090525968891123,6.597675323486328,2.181600332260132,76.6919937133789,1.7927038669586182,3.4000165462493896,1957.9565217391305,1,CA,USF,ENF,UPPER,00000000,9,NA,40,40.3368988037109,8,suppression,00000056,16.3237637738746,0,26,1996,8,12,1996,8,15,3,0.02574856968079488
0000982d154f8057bf8c,3,95,3135600,4989600,0.25941696691778576,0.3667879589811446,0,0.4807756303569025,0.03940724048447361,6.316242641614801,3.4980041658637497,82.83876477829133,3.054564242239122,10.153017637877582,952.9915223665224,1,CA,NPS,KNP,KAWEAH,00000000,10,NA,2917,4654.8720703125,8,suppression,00000088,1883.75994782999,0,6,1996,8,13,1996,8,25,12,0.011946510147347645
0000e888cb56798961e6,3,1,7200,7200,0.06837606837606838,0.10526315789473684,8,0.6416151002049446,0.031015784945338964,6.475390911102295,2.564441680908203,76.55780792236328,1.9395060539245605,3.9401674270629883,1654.875,1,CA,USF,STF,25 MILE,NA,1,20090305,25,20.6389102935791,8,suppression,00000046,8.35227079896114,0,114,1996,8,13,1996,8,16,3,0.03930051163478454
0000bbf9c47439186bda,3,947,2367900,12285e3,0.14322588768572148,0.1836850037678975,8505,0.6235891561848776,0.045620720107244814,6.38451449963636,2.936534063300807,78.49081246791742,2.044756063419384,5.556135500114916,1120.767838827839,1,CA,USF,STF,ROGGE,NA,1,20090305,20950,20943.974609375,8,suppression,00000038,8475.72550648602,0,55395,1996,8,14,1996,8,31,17,0.01604004100119045
00004f1162e1f5e54c40,3,2039,5066100,55611e3,0.23109345839831552,0.2550997238036653,23435,0.6718549308132095,0.03479387977728441,6.727841175233379,2.2596502103047724,65.91853450479428,2.614531540122112,5.3158886980366065,1661.5421427415438,1,CA,NPS,YNP,ACKERSON,NA,1,20090305,0,59111.76171875,8,suppression,00000120,23921.6805429606,0,208840,1996,8,14,NA,NA,NA,NA,0.008271511862730405
000043e30af9c5d467dd,3,5,13500,27900,0.0668103448275862,0.09171597633136094,20,0.5859326508737379,0.04637184588899536,6.6726393699646,2.461296796798706,58.90791320800781,2.2299182415008545,5.085573196411133,1476.3870967741937,1,CA,USF,STF,BIG CREEK,NA,1,20090305,50,93.609504699707,8,suppression,00000048,37.8824216081844,0,189,1996,8,14,1996,8,16,2,0.038840973940564176
0000fb9c5466ae37fb67,3,144,440100,1742400,0.15601579498750906,0.19626926196269262,283,0.7062396406973442,0.02622991591169545,5.964562701784875,2.5447078243760037,85.84642932040633,2.234213468949657,4.000757918870153,1462.521694214876,1,CA,USF,SQF,CHALOLO #1,00000000,7,NA,2850,2678.80737304688,8,suppression,00000108,1084.07484963588,0,3756,1996,8,18,1996,8,30,12,0.019769024839134654
000094a2a6220e6a68bf,3,3,126900,135e3,0.5703422053231939,0.5747126436781609,150,0.7006898931662242,0.027551120277494193,5.742151260375977,2.317275047302246,83.68189239501953,3.772718906402588,5.990333080291748,2009.54,1,CA,USF,PNF,TOWER,00000000,1,NA,64,47.4539375305176,8,suppression,00000211,19.2039267605818,0,283,1996,8,25,1996,8,30,5,0.009757076634975853
00005ef076e2598f6f7d,3,13,314100,331200,0.12457684495599188,0.2084985835694051,0,0.576315279726101,0.04673622290441847,11.227496750976728,1.3987037808350895,66.68073618930319,3.001656426683716,5.72759656932043,1311.2853260869565,1,CA,CCO,KRN,OREJANO,00000000,14,NA,NA,625.486999511719,NA,suppression,00000000,253.125609762297,0,10,1996,9,20,NA,NA,NA,NA,0.011427956840982557
0000a1312149cd6d7827,3,1,35100,35100,0.46987951807228917,0.639344262295082,39,0.5809493966591663,0.02668371521987212,9.637939453125,0.776849091053009,59.535011291503906,3.175541400909424,1.3573111295700073,1832.4615384615386,1,CA,USF,SQF,NELSON,00000000,9,NA,179,168.564178466797,8,suppression,00000003,68.2155049244143,0,935,1997,4,17,1997,5,18,31,0.01952195197859452
0000d4ca3486cf5e3ef7,3,17,693e3,753300,0.3782196113872571,0.4548913043478261,747,0.6459948576479403,0.028844243773396082,7.262178897857666,1.710797905921936,64.80626678466797,4.782268524169922,2.7098848819732666,1189.1541218637992,1,CA,USF,TNF,MAYBERT,00000000,5,NA,470,470.673828125,NA,suppression,00000008,190.474936132813,0,1964,1997,5,21,1997,5,23,2,0.00470584897311238
000041b5b62a9e8a55dd,3,2,40500,41400,0.2100456621004566,0.3262411347517731,7,0.547174880038137,0.043405404111937336,6.165493011474609,2.3103413581848145,78.12138366699219,2.793203115463257,6.713648319244385,1262.5217391304348,1,CA,USF,SQF,ROADS,00000000,5,NA,52,41.0800971984863,8,suppression,00000044,16.624525740581,0,8,1997,7,6,1997,7,7,1,0.019465170792812583
0000807e9dd3e8db3a95,3,14,117900,18e4,0.22321428571428573,0.2594033722438392,16,0.6665058618783951,0.046811024085618554,8.330499849319459,1.990593831539154,68.72434219360352,3.352880778312683,7.529043245315552,991.98,1,CA,CDF,TCU,JACK,00004421,7,NA,NA,184.927719116211,NA,suppression,00000625,74.8375940394641,0,126,1997,7,26,NA,NA,NA,NA,0.014553437364107769
0000c6999030d169842e,3,11,5400,25200,0.03402187120291616,0.056,1,0.6397215851715633,0.05161122538681541,8.266729491097587,2.005581634385245,68.99944305419922,3.40205522945949,7.678545202527728,961.4642857142857,1,CA,CDF,TCU,PRIEST,00004409,7,NA,NA,167.18196105957,NA,suppression,00000623,67.6561379600899,0,108,1997,7,26,NA,NA,NA,NA,0.05561451628214308
000098e0e0c6113ef428,3,1,3600,3600,0.23529411764705882,0.2857142857142857,4,0.7445905208587646,0.029383085668087006,6.970262050628662,1.878012776374817,73.019378662109375,3.0739970207214355,5.3156962394714355,1557,1,CA,USF,PNF,RUSH,00000000,1,NA,4,2.15854120254517,8,suppression,00000071,0.873530675102491,0,10,1997,7,28,1997,7,28,0,0.03539995669881495
0000116972f56ee93aa0,3,115,3986100,5925600,0.36646999888678616,0.4263696412381816,882,0.6149770688912848,0.041382720473563055,9.08823009409273,1.0943078407757483,62.48278212634211,2.6634274218887777,3.1257967015735146,2328.313639125152,1,CA,USF,SQF,CHOKE,00000000,1,NA,4100,3933.423828125,8,suppression,00000064,1591.80015147606,0,5061,1997,8,6,1997,8,12,6,0.008950885449170613
00001dfc566ddafdf792,3,1,25200,25200,0.42424242424242425,0.5490196078431373,22,0.5789481635604586,0.025013711835656847,9.412773132324219,1.7752749919891357,59.54896926879883,2.738882064819336,5.461808681488037,1774.2142857142858,1,CA,USF,STF,NORTH SHORE,NA,9,20090305,18,9.99866485595703,2,suppression,00000041,4.04631596326184,0,46,1997,8,6,1997,8,7,1,0.027226853411093578
00000a7927ce26df1e8b,3,105,11101500,13091400,0.548615825601569,0.6411883981310059,158,0.43928835569181357,0.030931518657801926,5.685005358516736,3.22178877268699,84.51660906916125,3.8836531510104604,6.372674393683373,2041.4868692424034,1,CA,USF,SQF,JACKS,00000000,1,NA,5693,5747.0244140625,8,suppression,00000067,2325.73826333771,0,1297,1997,8,8,1997,8,18,10,0.0047703902690301525
00009d41deadac873407,3,17,56700,82800,0.06424581005586592,0.09046214355948869,23,0.5768551570565804,0.058434620681826185,9.481920263041621,0.9824932625760203,62.279731584631875,1.7548390847185384,1.686349189799765,2295.336956521739,1,CA,NPS,KNP,SUGARLOAF,00000000,1,NA,272,280.475433349609,8,wfu,00000043,113.504385583437,0,1041,1997,8,15,1997,10,26,72,0.023187365671374124
00000b865d8992b7abab,3,4,371700,385200,0.40491958372753073,0.5631578947368421,56,0.5300128785806282,0.04894549245336833,7.925626409388034,1.269595692090899,56.218621708522335,2.7433246775208233,4.433316181753283,1848.9532710280373,1,CA,USF,SQF,THORTON,00000000,1,NA,229,214.93815612793,8,suppression,00000104,86.9823875817122,0,324,1997,9,4,1997,9,9,5,0.00947851095110846
0000d2ff0ff69367b9fa,3,4,6300,9e3,0.029940119760479042,0.07352941176470588,0,0.427505224943161,0.03497284865006804,11.29589557647705,0.9446839690208435,49.060546875,3.014802932739258,4.276548862457275,2725.6,1,CA,USF,INF,TUNAWEE,00000000,1,NA,55,62.6753044128418,8,suppression,00000093,25.3637965135777,0,97,1997,9,5,1997,9,13,8,0.04090184657626275
0000c1ceedf95913f066,3,11,34200,55800,0.05020242914979757,0.11654135338345864,37,0.6864899584362584,0.05622641957034507,9.307719230651855,1.3486331932006344,62.92681650961599,2.9430214205095844,2.3827045309928154,1694.3387096774193,1,CA,NPS,KNP,AMPHITHEA,00000000,18,NA,237,242.721893310547,8,suppression,00000063,98.2260656561025,0,493,1997,9,23,1997,9,30,7,0.03486732431112947
00001f0b6acf3e830d8c,3,351,1633500,6006600,0.24984090143375884,0.3160187508878261,25,0.6597802379788986,0.04353629783519307,6.91253315191409,2.500699102146239,65.86336041211295,3.9047926078487163,7.884659029889471,551.9333233443213,1,CA,CDF,NEU,WILLIAMS,00011935,9,NA,NA,5837.90087890625,NA,suppression,00000853,2362.51460238233,0,135,1997,9,27,NA,NA,NA,NA,0.014812147494230593
000005c6d7b7d8d6d632,3,2,1800,2700,0.038461538461538464,0.05555555555555555,3,0.7124493916829427,0.08299910401304562,13.466703414916992,0.6760081052780151,36.11360168457031,3.8221418857574463,1.810969352722168,1255,1,CA,USF,ENF,SKY PILOT,00000000,5,NA,13,13.3080415725708,8,suppression,00000076,5.38557322657338,0,78,1997,10,9,1997,10,19,10,0.05896841749872898
0000ec5d778c6c8b7b9e,3,2,9e3,11700,0.07103825136612021,0.08496732026143791,12,0.6587626613103427,0.04200764215336396,7.0918378829956055,1.3390781879425049,69.33953857421875,1.559300422668457,2.3704240322113037,1659.5384615384614,1,CA,NPS,KNP,LOOKOUT2,00000000,18,NA,43,32.7020645141602,8,suppression,00000095,13.2340552985492,0,158,1998,10,20,1998,10,25,5,0.043045316950214275
00005ca67de53db50b81,3,7,2700,8100,9.586706433745207e-4,0.004772004241781549,9,0.20287348495589363,0.041508479250801936,12.689712312486437,0.752112540933821,39.53734927707248,3.520373953713311,1.26109602716234,1830.6666666666667,1,CA,CCO,KRN,BLACK GULCH,00000000,14,NA,NA,3511.740234375,NA,suppression,00000000,1421.15081922411,0,1160,1999,3,31,NA,NA,NA,NA,0.06725252017022323
00004ca0265c10de2b76,3,22,71100,171e3,0.019026637292209093,0.03444525018129079,95,0.5433445847348163,0.04141373482385748,7.761390051088835,1.32817524106879,68.78485625417609,2.7106827823739303,2.7465929934853,2249.8842105263157,1,CA,NPS,YNP,LOST BEAR,00000071,1,NA,2144.47373381303,2144.482421875,4,wfu,00000071,867.84120347725,0,5266,1999,7,11,1999,11,22,134,0.02875117896749814
00008fdb5c85851743b0,3,10,497700,515700,0.42008797653958946,0.4943917169974116,31,0.5614752564546741,0.03361241140989603,7.0512844305387965,1.8895726272573021,72.053761587093,3.2465305777744473,7.575295802810429,1965.6684118673647,1,CA,CDF,NEU,FLORISTON,00009367,7,NA,NA,283.322906494141,8,suppression,00000532,114.656706614354,0,184,1999,7,11,1999,7,11,0,0.008787256026338747
0000b68227c53752360f,3,6,6300,16200,0.03333333333333333,0.0759493670886076,0,0.6773793697357178,0.10330246347520086,6.967210292816162,2.3426668643951416,72.89313507080078,2.0437684059143066,2.919597864151001,1014.7777777777778,1,CA,CDF,TCU,CAYLOR,00004279,2,NA,NA,104.89868927002,NA,suppression,00000534,42.4509936001106,0,25,1999,7,14,NA,NA,NA,NA,0.05208889827784193
0000f675f25b85576db4,3,16,44100,99900,0.07156673114119923,0.11326530612244898,31,0.6290777169906341,0.05583813818389768,7.828892467258213,1.0619666587125074,71.6803375106674,1.4468471048114535,0.8202929657858771,2215.261261261261,1,CA,USF,STF,DEER,NA,1,20090305,326,325.172088623047,8,wfu,00000031,131.592476364219,0,883,1999,8,6,NA,NA,NA,NA,0.027567491352602065
000004f5fa794056a20d,3,114,715500,1584e3,0.13808253569747372,0.20791494388659185,211,0.6139679741114378,0.051086960126518866,12.855101862820712,0.6067482827739282,55.932236246629195,3.1156703569672324,2.734100199287588,2260.0204545454544,1,CA,USF,STF,HIRAM,NA,1,20090305,2843,2750.98388671875,8,wfu,00000044,1113.28367665188,0,3963,1999,8,10,1999,8,10,0,0.01774754068270764
0000e9487c2b4977eb31,3,10,26100,47700,0.029608938547486034,0.05358948432760364,0,0.8024308827688109,0.053142943331655465,11.434795379638672,0.8196739554405212,59.01409149169922,2.518954277038574,2.75516414642334,2210.5283018867926,1,CA,NPS,YNP,MORRISON,00000120,1,NA,374.206336757281,374.207824707031,4,wfu,00000120,151.436536166906,0,787,1999,8,12,1999,11,22,102,0.030320582350857005
0000733b196be9837b18,3,39,1683900,2195100,0.3525585429314831,0.42580307262569833,2425,0.7212902853092047,0.03473610856026937,7.474842157946497,1.702396216916471,68.85614064659629,1.6653839216314412,3.6942986456670446,1650.4436244362444,1,CA,USF,PNF,DEVILS GAP,00000000,1,NA,1450,1480.19421386719,8,suppression,00000129,599.013353357379,0,8479,1999,8,22,1999,8,28,6,0.007713120464559813
00002cd495316ca0e051,3,60,7335e3,9019800,0.5419347861352944,0.6043174143753015,1910,0.6099255799896297,0.04591850502430617,7.264208257662229,2.376769957202705,61.57923078641661,2.0802330938172515,6.063234257141384,1064.206046697266,1,CA,USF,STF,PILOT,NA,2,20090305,4028,3994.689453125,8,suppression,00000057,1616.59348475252,0,7358,1999,8,23,1999,8,30,7,0.006461754161152644
00008d69359244622ca7,3,83,414e3,1135800,0.17223966152586326,0.1756437021572721,1,0.7196148282091138,0.031470926931620874,8.509766079922297,2.537695408434195,62.41771269675858,1.5653424109029694,5.4128262660393816,459.4706814580032,1,CA,CDF,BTU,SOUTH,00008200,1,NA,NA,1571.9580078125,NA,suppression,00000000,636.14881519189,0,45,1999,8,23,NA,NA,NA,NA,0.01539980836419431
0000ce43fac1694e3b6b,3,43,934200,1225800,0.39025787965616043,0.3980128579777908,148,0.651212693879958,0.039325222440020194,8.35534665027904,2.34747538377535,63.482454571604904,1.829702998397984,5.6444852313631255,529.7687224669603,1,CA,CDF,BTU,UNION,00008196,1,NA,NA,736.221557617188,NA,suppression,00000000,297.938301597038,0,501,1999,8,23,NA,NA,NA,NA,0.009074140771507743
0000ec96023638ee7306,3,112,948600,1836900,0.24551906652231445,0.2529433634898996,674,0.6623208092042828,0.04501090863092617,7.417920255357293,2.5219868953645026,70.0311280418295,1.7378920476148083,5.525193369079021,631.5129838314551,1,CA,USF,PNF,BEAN,00000000,1,NA,1475,1784.98901367188,8,suppression,00000132,722.359422462076,0,4490,1999,8,23,1999,9,2,10,0.013047955069095667
0000beb8aa23389b3e36,3,3,9900,11700,0.04980842911877394,0.08783783783783784,13,0.6599104312750009,0.051935884098594,7.747537136077881,2.299837589263916,67.17937469482422,2.0384044647216797,5.8256425857543945,775.0769230769231,1,CA,USF,PNF,MOSQUITO,00000000,1,NA,51,50.5630950927734,8,suppression,00000112,20.4621591444783,0,258,1999,8,23,1999,8,27,4,0.034495528429088144
000078066a01909cb1e5,3,160,1637100,3688200,0.3386776859504132,0.3447463615714646,865,0.685710314350369,0.04108328423192366,7.953568740261073,2.5239526783913853,66.33937656594347,1.827349412260898,5.9131909374378555,574.3235724743778,1,CA,CDF,BTU,BLOOMER,00008230,1,NA,NA,2609.6748046875,NA,suppression,00000000,1056.09789989339,0,3868,1999,8,23,NA,NA,NA,NA,0.013349271525191218
0000e0437c4e05cff174,3,1344,2709e3,33858e3,0.24217065241880975,0.27704747807259794,25917,0.7630982682227708,0.02977850117119339,6.991322300790283,2.0450733135793513,72.9277625303456,2.476065899614702,6.294913807465383,1402.7782296650716,1,CA,USF,PNF,BUCKS,00000000,1,NA,34175,34236.2578125,8,suppression,00000111,13854.9218646067,0,159020,1999,8,23,1999,10,10,48,0.013205065913967376
